Date,Volume,Close,Average,,,,,,,,,,
03/07/2023,"32,793,378", $443.79 ,437.102,,,,,,,,,,
05/07/2023,"58,418,432", $443.13 ,437.697,,,,,,,,,,
06/07/2023,"80,658,302", $439.66 ,438.169,,,,,,,,,,
07/07/2023,"86,134,178", $438.55 ,438.373,,,,,,,,,,
10/07/2023,"62,443,501", $439.66 ,439.018,,,,,,,,,,
11/07/2023,"64,463,752", $442.46 ,440.12,,,,,,,,,,
12/07/2023,"91,924,527", $446.02 ,441.105,,,,,,,,,,
13/07/2023,"72,425,241", $449.56 ,442.422,,,,,,,,,,
14/07/2023,"69,815,823", $449.28 ,443.539,,,,,,,,,,
17/07/2023,"52,680,221", $450.84 ,444.295,,,,,,,,,,
18/07/2023,"80,744,448", $454.19 ,445.335,,,,,,,,,,
19/07/2023,"65,891,688", $455.20 ,446.542,,,,,,,,,,
20/07/2023,"70,591,642", $452.18 ,447.794,,,,,,,,,,
21/07/2023,"71,275,618", $452.18 ,449.157,,,,,,,,,,
24/07/2023,"54,023,382", $454.20 ,450.611,,,,,,,,,,
25/07/2023,"55,191,240", $455.44 ,451.909,,,,,,,,,,
26/07/2023,"71,052,885", $455.51 ,452.858,,,,,,,,,,
27/07/2023,"92,194,375", $452.49 ,453.151,,,,,,,,,,
28/07/2023,"80,011,790", $456.92 ,453.915,,,,,,,,,,
31/07/2023,"62,040,449", $457.79 ,454.61,,,,,,,,,,
01/08/2023,"55,502,199", $456.48 ,454.839,,,,,,,,,,
02/08/2023,"93,933,369", $450.13 ,454.332,,,,,,,,,,
03/08/2023,"64,419,692", $448.84 ,453.998,,,,,,,,,,
04/08/2023,"100,128,902", $446.81 ,453.461,,,,,,,,,,
07/08/2023,"58,357,464", $450.71 ,453.112,,,,,,,,,,
08/08/2023,"71,361,324", $448.75 ,452.443,,,,,,,,,,
09/08/2023,"78,789,575", $445.75 ,451.467,,,,,,,,,,
10/08/2023,"93,005,495", $445.91 ,450.809,,,,,,,,,,
11/08/2023,"68,690,902", $445.65 ,449.682,,,,,,,,,,
14/08/2023,"47,867,441", $448.11 ,448.714,,,,,,,,,,
15/08/2023,"75,707,534", $442.89 ,447.355,,,,,,,,,,
16/08/2023,"80,107,206", $439.64 ,446.306,,,,,,,,,,
17/08/2023,"95,711,315", $436.29 ,445.051,,,,,,,,,,
18/08/2023,"98,851,960", $436.50 ,444.02,,,,,,,,,,
21/08/2023,"68,718,957", $439.34 ,442.883,,,,,,,,,,
22/08/2023,"65,062,861", $438.15 ,441.823,,,,,,,,,,
23/08/2023,"68,441,021", $443.03 ,441.551,,,,,,,,,,
24/08/2023,"88,517,272", $436.89 ,440.649,,,,,,,,,,
25/08/2023,"102,325,103", $439.97 ,440.081,,,,,,,,,,
28/08/2023,"61,595,393", $442.76 ,439.546,,,,,,,,,,
29/08/2023,"83,081,916", $449.16 ,440.173,,,,,,,,,,
30/08/2023,"69,053,911", $451.01 ,441.31,,,,,,,,,,
31/08/2023,"66,084,563", $450.35 ,442.716,,,,,,,,,,
01/09/2023,"58,944,098", $451.19 ,444.185,,,,,,,,,,
05/09/2023,"55,166,210", $449.24 ,445.175,,,,,,,,,,
06/09/2023,"70,758,512", $446.22 ,445.982,,,,,,,,,,
07/09/2023,"70,355,426", $444.85 ,446.164,,,,,,,,,,
08/09/2023,"62,068,437", $445.52 ,447.027,,,,,,,,,,
11/09/2023,"60,180,118", $448.45 ,447.875,,,,,,,,,,
12/09/2023,"67,565,422", $445.99 ,448.198,,,,,,,,,,
13/09/2023,"60,199,272", $446.51 ,447.933,,,,,,,,,,
14/09/2023,"83,430,814", $450.36 ,447.868,,,,,,,,,,
15/09/2023,"111,848,859", $443.37 ,447.17,,,,,,,,,,
18/09/2023,"55,752,213", $443.63 ,446.414,,,,,,,,,,
19/09/2023,"66,514,648", $442.71 ,445.761,,,,,,,,,,
20/09/2023,"82,562,602", $438.64 ,445.003,,,,,,,,,,
21/09/2023,"104,095,826", $431.39 ,443.657,,,,,,,,,,
22/09/2023,"100,829,684", $430.42 ,442.147,,,,,,,,,,
25/09/2023,"70,874,534", $432.23 ,440.525,,,,,,,,,,
26/09/2023,"96,168,436", $425.88 ,438.514,,,,,,,,,,
27/09/2023,"104,705,847", $426.05 ,436.468,,,,,,,,,,
28/09/2023,"92,258,308", $428.52 ,434.284,,,,,,,,,,
29/09/2023,"115,111,319", $427.48 ,432.695,,,,,,,,,,
02/10/2023,"83,798,599", $427.31 ,431.063,,,,,,,,,,
03/10/2023,"103,760,607", $421.59 ,428.951,,,,,,,,,,
04/10/2023,"87,452,968", $424.66 ,427.553,,,,,,,,,,
05/10/2023,"70,142,744", $424.50 ,426.864,,,,,,,,,,
06/10/2023,"113,273,309", $429.54 ,426.776,,,,,,,,,,
09/10/2023,"80,374,362", $432.29 ,426.782,,,,,,,,,,
10/10/2023,"78,607,268", $434.54 ,427.648,,,,,,,,,,
11/10/2023,"62,451,736", $436.32 ,428.675,,,,,,,,,,
12/10/2023,"81,154,230", $433.66 ,429.189,,,,,,,,,,
13/10/2023,"95,201,132", $431.50 ,429.591,,,,,,,,,,
16/10/2023,"75,433,194", $436.04 ,430.464,,,,,,,,,,
17/10/2023,"75,324,708", $436.02 ,431.907,,,,,,,,,,
18/10/2023,"93,559,798", $430.21 ,432.462,,,,,,,,,,
19/10/2023,"121,322,957", $426.43 ,432.655,,,,,,,,,,
20/10/2023,"123,919,874", $421.19 ,431.82,,,,,,,,,,
23/10/2023,"92,035,095", $420.46 ,430.637,,,,,,,,,,
24/10/2023,"78,564,239", $423.63 ,429.546,,,,,,,,,,
25/10/2023,"94,223,198", $417.55 ,427.669,,,,,,,,,,
26/10/2023,"115,156,761", $412.55 ,425.558,,,,,,,,,,
27/10/2023,"107,367,671", $410.68 ,423.476,,,,,,,,,,
30/10/2023,"86,562,675", $415.59 ,421.431,,,,,,,,,,
31/10/2023,"79,665,150", $418.20 ,419.649,,,,,,,,,,
01/11/2023,"98,068,115", $422.66 ,418.894,,,,,,,,,,
02/11/2023,"94,938,909", $430.76 ,419.327,,,,,,,,,,
03/11/2023,"100,167,775", $434.69 ,420.677,,,,,,,,,,
06/11/2023,"67,831,660", $435.69 ,422.2,,,,,,,,,,
07/11/2023,"64,256,114", $436.93 ,423.53,,,,,,,,,,
08/11/2023,"61,746,027", $437.25 ,425.5,,,,,,,,,,
09/11/2023,"83,174,417", $433.84 ,427.629,,,,,,,,,,
10/11/2023,"89,558,054", $440.61 ,430.622,,,,,,,,,,
13/11/2023,"52,236,068", $440.19 ,433.082,,,,,,,,,,
14/11/2023,"97,176,935", $448.73 ,436.135,,,,,,,,,,
15/11/2023,"77,327,573", $449.68 ,438.837,,,,,,,,,,
16/11/2023,"66,665,797", $450.23 ,440.784,,,,,,,,,,
17/11/2023,"83,193,902", $450.79 ,442.394,,,,,,,,,,
20/11/2023,"70,055,633", $454.26 ,444.251,,,,,,,,,,
21/11/2023,"49,244,639", $453.27 ,445.885,,,,,,,,,,
22/11/2023,"59,446,573", $455.02 ,447.662,,,,,,,,,,
24/11/2023,"29,737,375", $455.30 ,449.808,,,,,,,,,,
27/11/2023,"50,505,985", $454.48 ,451.195,,,,,,,,,,
28/11/2023,"62,115,011", $454.93 ,452.669,,,,,,,,,,
29/11/2023,"63,145,992", $454.61 ,453.257,,,,,,,,,,
30/11/2023,"79,752,700", $456.40 ,453.929,,,,,,,,,,
01/12/2023,"89,183,400", $459.10 ,454.816,,,,,,,,,,
04/12/2023,"72,430,888", $456.69 ,455.406,,,,,,,,,,
05/12/2023,"69,793,469", $456.60 ,455.64,,,,,,,,,,
06/12/2023,"69,124,685", $454.76 ,455.789,,,,,,,,,,
07/12/2023,"66,995,446", $458.23 ,456.11,,,,,,,,,,
08/12/2023,"83,194,404", $460.20 ,456.6,,,,,,,,,,
11/12/2023,"65,002,247", $461.99 ,457.351,,,,,,,,,,
12/12/2023,"68,327,617", $464.10 ,458.268,,,,,,,,,,
13/12/2023,"93,277,960", $470.50 ,459.857,,,,,,,,,,
14/12/2023,"119,026,049", $472.01 ,461.418,,,,,,,,,,
15/12/2023,"141,553,673", $469.33 ,462.441,,,,,,,,,,
18/12/2023,"70,375,285", $471.97 ,463.969,,,,,,,,,,
19/12/2023,"55,761,805", $474.84 ,465.793,,,,,,,,,,
20/12/2023,"102,920,959", $468.26 ,467.143,,,,,,,,,,
21/12/2023,"86,667,465", $472.70 ,468.59,,,,,,,,,,
22/12/2023,"67,160,419", $473.65 ,469.935,,,,,,,,,,
26/12/2023,"55,386,952", $475.65 ,471.301,,,,,,,,,,
27/12/2023,"68,000,311", $476.51 ,472.542,,,,,,,,,,
28/12/2023,"77,158,116", $476.69 ,473.161,,,,,,,,,,
29/12/2023,"122,283,149", $475.31 ,473.491,,,,,,,,,,
02/01/2024,"123,007,793", $472.65 ,473.823,,,,,,,,,,
03/01/2024,"103,585,866", $468.79 ,473.505,,,,,,,,,,
04/01/2024,"84,232,169", $467.28 ,472.749,,,,,,,,,,
05/01/2024,"86,118,913", $467.92 ,472.715,,,,,,,,,,
08/01/2024,"74,879,074", $474.60 ,472.905,,,,,,,,,,
09/01/2024,"65,931,439", $473.88 ,472.928,,,,,,,,,,
10/01/2024,"67,310,640", $476.56 ,473.019,,,,,,,,,,
11/01/2024,"77,940,723", $476.35 ,473.003,,,,,,,,,,
12/01/2024,"58,026,420", $476.68 ,473.002,,,,,,,,,,
16/01/2024,"85,014,870", $474.93 ,472.964,,,,,,,,,,
17/01/2024,"68,843,871", $472.29 ,472.928,,,,,,,,,,
18/01/2024,"91,856,248", $476.49 ,473.698,,,,,,,,,,
19/01/2024,"110,834,483", $482.43 ,475.213,,,,,,,,,,
22/01/2024,"75,844,931", $483.45 ,476.766,,,,,,,,,,
23/01/2024,"49,945,297", $484.86 ,477.792,,,,,,,,,,
24/01/2024,"81,765,039", $485.39 ,478.943,,,,,,,,,,
25/01/2024,"72,524,989", $488.03 ,480.09,,,,,,,,,,
26/01/2024,"76,641,609", $487.41 ,481.196,,,,,,,,,,
29/01/2024,"61,322,751", $491.27 ,482.655,,,,,,,,,,
30/01/2024,"58,618,386", $490.89 ,484.251,,,,,,,,,,
31/01/2024,"126,011,062", $482.88 ,485.31,,,,,,,,,,
01/02/2024,"91,891,637", $489.20 ,486.581,,,,,,,,,,
02/02/2024,"99,228,192", $494.35 ,487.773,,,,,,,,,,
05/02/2024,"75,757,102", $492.55 ,488.683,,,,,,,,,,
06/02/2024,"55,918,602", $493.98 ,489.595,,,,,,,,,,
07/02/2024,"70,556,506", $498.10 ,490.866,,,,,,,,,,
08/02/2024,"52,343,636", $498.32 ,491.895,,,,,,,,,,
09/02/2024,"63,979,375", $501.20 ,493.274,,,,,,,,,,
12/02/2024,"56,502,283", $500.98 ,494.245,,,,,,,,,,
13/02/2024,"113,099,199", $494.08 ,494.564,,,,,,,,,,
14/02/2024,"68,387,827", $498.57 ,496.133,,,,,,,,,,
15/02/2024,"61,682,960", $502.01 ,497.414,,,,,,,,,,
16/02/2024,"75,532,928", $499.51 ,497.93,,,,,,,,,,
20/02/2024,"71,736,740", $496.76 ,498.351,,,,,,,,,,
21/02/2024,"59,603,771", $497.21 ,498.674,,,,,,,,,,
22/02/2024,"76,402,535", $507.50 ,499.614,,,,,,,,,,
23/02/2024,"61,321,818", $507.85 ,500.567,,,,,,,,,,
26/02/2024,"50,386,738", $505.99 ,501.046,,,,,,,,,,
27/02/2024,"48,854,528", $506.93 ,501.641,,,,,,,,,,
28/02/2024,"56,506,634", $506.26 ,502.859,,,,,,,,,,
29/02/2024,"83,924,795", $508.08 ,503.81,,,,,,,,,,
01/03/2024,"76,844,844", $512.85 ,504.894,,,,,,,,,,
04/03/2024,"49,799,257", $512.30 ,506.173,,,,,,,,,,
